url,Jenis/Bentuk Peraturan,Pemrakarsa,Nomor,Tahun,Tentang,Tempat Penetapan,Ditetapkan Tanggal,Pejabat yang Menetapkan,Status,Tahun Pengundangan,Nomor Pengundangan,Nomor Tambahan,Tanggal,Pejabat Pengundangan
https://peraturan.go.id/id/permenhub-no-pm 141-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PERHUBUNGAN,PM 141,2020,PERUBAHAN ATAS PERATURAN MENTERI PERHUBUNGAN NOMOR  PM 18 TAHUN 2020 TENTANG PENGENDALIAN TRANSPORTASI DALAM RANGKA PENCEGAHAN PENYEBARAN CORONA VIRUS DISEASE 2019 (COVID-19) ,Jakarta,08 Juni 2020,,Berlaku,2020,587,,08 Juni 2020,
https://peraturan.go.id/id/perda-provinsi-sulawesi-selatan-no-5-tahun-2011,PERATURAN DAERAH,PROVINSI SULAWESI SELATAN,5,2011,Pengelolaan Pertambangan Mineral Dan Batubara,,06 Juli 2011,,Berlaku,,5,,06 Juli 2011,
https://peraturan.go.id/id/perda-kabupaten-manokwari-no-9-tahun-2020,PERATURAN DAERAH,KABUPATEN MANOKWARI,9,2020,Penyelenggaraan Rumah Kos ,,15 Desember 2020,,Berlaku,,9,,15 Desember 2020,
https://peraturan.go.id/id/permenkeu-no-135-pmk-04-2021-tahun-2021,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,135/PMK.04/2021,2021,"ATAS PERATURAN MENTERI KEUANGAN NOMOR 98/PMK.04/2019 TENTANG TARIF ATAS SANKSI ADMINISTRATIF BERUPA DENDA DAN TATA CARA PENGENAAN, PEMUNGUTAN, DAN PENYETORAN SANKSI ADMINISTRATIF BERUPA DENDA ATAS PELANGGARAN KETENTUAN DEVISA HASIL EKSPOR DARI KEGIATAN PENGUSAHAAN, PENGELOLAAN, DAN/ATAU PENGOLAHAN SUMBER DAYA ALAM",Jakarta,29 September 2021,,Berlaku,2021,1114,,01 Oktober 2021,
https://peraturan.go.id/id/perda-kabupaten-tanah-datar-no-2-tahun-2020,PERATURAN DAERAH,KABUPATEN TANAH DATAR,2,2020,Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,,20 November 2020,,Berlaku,,2,,19 November 2020,
https://peraturan.go.id/id/permen-pppa-no-4-tahun-2019,PERATURAN MENTERI,KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,4,2019,KODE ETIK PEGAWAI KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,Jakarta,22 April 2019,,Berlaku,2019,464,,26 April 2019,
https://peraturan.go.id/id/peraturan-bphmigas-no-2-tahun-2020,PERATURAN BADAN/LEMBAGA,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI,2,2020,TARIF PENGANGKUTAN GAS BUMI MELALUI PIPA PT PERTAMINA GAS UNTUK RUAS TRANSMISI EKSTENSI CITARIK – TEGALGEDE (KILOMETER PIPA 40.6 – METERING GAS ORIFICE KARAWANG),Jakarta,04 Agustus 2020,,Berlaku,2020,1010,,08 September 2020,
https://peraturan.go.id/id/perda-kabupaten-sragen-no-12-tahun-2007,PERATURAN DAERAH,KABUPATEN SRAGEN,12,2007,PENDIRIAN PERSEROAN TERBATAS JASA KONSULTAN,,27 Desember 2007,,Berlaku,,12,6,27 Desember 2007,
https://peraturan.go.id/id/perda-kota-tasikmalaya-no-1-tahun-2017,PERATURAN DAERAH,KOTA TASIKMALAYA,1,2017,HAK KEUANGAN DAN ADMINISTRATIF PIMPINAN DAN ANGGOTA DEWAN PERWAKILAN RAKYAT DAERAH,,07 Agustus 2017,,Berlaku,,185,,07 Agustus 2017,
https://peraturan.go.id/id/peraturan-batan-no-2-tahun-2020,PERATURAN BADAN/LEMBAGA,BADAN TENAGA NUKLIR NASIONAL,2,2020,TATA CARA PENUNJUKAN PELAKSANA TUGAS DAN PELAKSANA HARIAN DI LINGKUNGAN BADAN TENAGA NUKLIR NASIONAL,Jakarta,21 Februari 2020,,Berlaku,2020,167,,25 Februari 2020,
https://peraturan.go.id/id/perda-kabupaten-sragen-no-11-tahun-2017,PERATURAN DAERAH,KABUPATEN SRAGEN,11,2017,PENGELOLAAN BARANG MILIK DAERAH,,28 Desember 2017,,Berlaku,,11,7,28 Desember 2017,
https://peraturan.go.id/id/permenag-no-24-tahun-2019,PERATURAN MENTERI,KEMENTERIAN AGAMA,24,2019,PERUBAHAN ATAS PERATURAN MENTERI AGAMA NOMOR 68 TAHUN 2013 TENTANG ORGANISASI DAN TATA KERJA SEKOLAH TINGGI AGAMA KRISTEN NEGERI PALANGKA RAYA,Jakarta,15 Oktober 2019,,Berlaku,2019,1189,,15 Oktober 2019,
https://peraturan.go.id/id/peraturan-ma-no-3-tahun-2019,PERATURAN BADAN/LEMBAGA,MAHKAMAH AGUNG,3,2019,TATA CARA PENGAJUAN KEBERATAN TERHADAP PUTUSAN KOMISI PENGAWAS PERSAINGAN USAHA,Jakarta,09 Agustus 2019,,Berlaku,2019,941,,20 Agustus 2019,
https://peraturan.go.id/id/permendikbudristek-no-12-tahun-2023,PERATURAN MENTERI,"KEMENTERIAN PENDIDIKAN, KEBUDAYAAN, RISET, DAN TEKNOLOGI",12,2023,ORGANISASI DAN TATA KERJA POLITEKNIK NEGERI BATAM ,Jakarta,05 Januari 2023,,Berlaku,2023,46,,10 Januari 2023,
https://peraturan.go.id/id/pp-no-17-tahun-2021,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,17,2021,PERUBAHAN KEEMPAT ATAS PERATURAN PEMERINTAH NOMOR 15 TAHUN 2005 TENTANG JALAN TOL,Jakarta,02 Februari 2021,,Berlaku,2021,27,6629,02 Februari 2021,
https://peraturan.go.id/id/peraturan-bphmigas-no-1-tahun-2021,PERATURAN BADAN/LEMBAGA,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI,1,2021,TARIF PENGANGKUTAN GAS BUMI MELALUI PIPA PT PERTAMINA GAS RUAS TRANSMISI LOOPING GRESIK – PKG GRESIK,Jakarta,18 Februari 2021,,Berlaku,2021,173,,25 Februari 2021,
https://peraturan.go.id/id/permenhub-no-pm 118-tahun-2021,PERATURAN MENTERI,KEMENTERIAN PERHUBUNGAN,PM 118,2021,PERUBAHAN KELIMA ATAS PERATURAN MENTERI PERHUBUNGAN NOMOR PM 40 TAHUN 2014 TENTANG ORGANISASI DAN TATA KERJA KANTOR UNIT PENYELENGGARA BANDAR UDARA,Jakarta,31 Desember 2021,,Berlaku,2021,1600,,31 Desember 2021,
https://peraturan.go.id/id/permen-esdm-no-1-tahun-2019,PERATURAN MENTERI,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,1,2019,Tata Cara Pelaksanaan Hibah Barang Milik Negara di Lingkungan Kementerian Energi dan Sumber Daya Mineral Yang Dari Sejak Awal Pengadaannya Direncanakan Untuk Dihibahkan,Jakarta,01 Februari 2019,,Berlaku,2019,100,,08 Februari 2019,
https://peraturan.go.id/id/peraturan-bphmigas-no-28-tahun-2019,PERATURAN BADAN/LEMBAGA,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI,28,2019,HARGA JUAL GAS BUMI MELALUI PIPA UNTUK KONSUMEN RUMAH TANGGA DAN PELANGGAN KECIL PADA JARINGAN PIPA DISTRIBUSI KABUPATEN PROBOLINGGO PROVINSI JAWA TIMUR,Jakarta,04 November 2019,,Berlaku,2019,1581,,10 Desember 2019,
https://peraturan.go.id/id/permenhub-no-pm43-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PERHUBUNGAN,PM43,2020,PERATURAN KESELAMATAN PENERBANGAN SIPIL BAGIAN 172 TENTANG PENYELENGGARA PELAYANAN LALU LINTAS PENERBANGAN,Jakarta,16 Juni 2020,,Berlaku,2020,646,,19 Juni 2020,
https://peraturan.go.id/id/permen-kkp-no-6-tahun-2021,PERATURAN MENTERI,KEMENTERIAN KELAUTAN DAN PERIKANAN,6,2021,PETUNJUK TEKNIS JABATAN FUNGSIONAL PENGAWAS PERIKANAN,Jakarta,25 Januari 2021,,Berlaku,2021,60,,28 Januari 2021,
https://peraturan.go.id/id/perda-kota-malang-no-11-tahun-2001,PERATURAN DAERAH,KOTA MALANG,11,2001,PENGELOLAAN TERMINAL DENGAN RAHMAT TUHAN YANG MAHA ESA,,20 Oktober 2001,,Berlaku,,13,,25 Oktober 2001,
https://peraturan.go.id/id/peraturan-ojk-no-37-pojk-04-2020-tahun-2020,PERATURAN BADAN/LEMBAGA,OTORITAS JASA KEUANGAN,37/POJK.04/2020,2020,TATA CARA PENGECUALIAN PEMENUHAN PRINSIP KETERBUKAAN BAGI EMITEN ATAU PERUSAHAAN PUBLIK YANG MERUPAKAN LEMBAGA JASA KEUANGAN DALAM RANGKA PENCEGAHAN DAN PENANGANAN KRISIS SISTEM KEUANGAN,Jakarta,09 Juni 2020,,Berlaku,2020,146,6524,10 Juni 2020,
https://peraturan.go.id/id/permenhub-no-pm 32-tahun-2022,PERATURAN MENTERI,KEMENTERIAN PERHUBUNGAN,PM 32,2022,PERATURAN KESELAMATAN PENERBANGAN SIPIL BAGIAN 92 TENTANG KESELAMATAN PENGANGKUTAN BARANG BERBAHAYA DENGAN PESAWAT UDARA,Jakarta,04 Oktober 2022,,Berlaku,2022,1045,,12 Oktober 2022,
https://peraturan.go.id/id/perda-kabupaten-sarolangun-no-9-tahun-2016,PERATURAN DAERAH,KABUPATEN SAROLANGUN,9,2016,PERATURAN DAERAH KABUPATEN SAROLANGUN NOMOR 9 TAHUN 2016 TENTANG LAIN-LAIN PENDAPATAN ASLI DAERAH YANG SAH,,05 Desember 2016,,Berlaku,,9,9,05 Desember 2016,
https://peraturan.go.id/id/perda-kabupaten-purworejo-no-3-tahun-2012,PERATURAN DAERAH,KABUPATEN PURWOREJO,3,2012,SISTEM PERENCANAAN PEMBANGUNAN DAERAH,,31 Maret 2012,,Berlaku,,3,,31 Maret 2012,
https://peraturan.go.id/id/permendikbud-no-8-tahun-2021,PERATURAN MENTERI,KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,8,2021,RUMAH SAKIT PERGURUAN TINGGI NEGERI ,Jakarta,18 Maret 2021,,Berlaku,2021,236,,30 Maret 2021,
https://peraturan.go.id/id/permenpanrb-no-8-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,8,2020,JABATAN FUNGSIONAL AGEN INTELIJEN,Jakarta,30 Maret 2020,,Berlaku,2020,313,,01 April 2020,
https://peraturan.go.id/id/uu-no-8-tahun-2020,UNDANG-UNDANG,PEMERINTAH PUSAT,8,2020,PERTANGGUNGJAWABAN ATAS PELAKSANAAN ANGGARAN PENDAPATAN DAN BELANJA NEGARA TAHUN ANGGARAN 2019,Jakarta,13 Oktober 2020,JOKO WIDODO,Berlaku,2020,235,6567,14 Oktober 2020,
https://peraturan.go.id/id/peraturan-ojk-no-5-pojk-04-2019-tahun-2019,PERATURAN BADAN/LEMBAGA,OTORITAS JASA KEUANGAN,5/POJK.04/2019,2019,PERILAKU YANG DILARANG BAGI PENASIHAT INVESTASI,Jakarta,08 Februari 2019,,Berlaku,2019,27,,11 Februari 2019,
https://peraturan.go.id/id/permenkeu-no-63-pmk-05-2019-tahun-2019,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,63/PMK.05/2019,2019,TARIF LAYANAN BADAN LAYANAN UMUM RUMAH SAKIT BHAYANGKARA TINGKAT III BOJONEGORO PADA KEPOLISIAN NEGARA REPUBLIK INDONESIA,Jakarta,13 Mei 2019,,Berlaku,2019,536,,14 Mei 2019,
https://peraturan.go.id/id/permen-lhk-no-11-tahun-2021,PERATURAN MENTERI,KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN,11,2021,BAKU MUTU EMISI MESIN DENGAN PEMBAKARAN DALAM,Jakarta,19 Mei 2021,,Berlaku,2021,548,,24 Mei 2021,
https://peraturan.go.id/id/perda-kabupaten-pohuwato-no-11-tahun-2020,PERATURAN DAERAH,KABUPATEN POHUWATO,11,2020,PERATURAN DAERAH KABUPATEN POHUWATO NOMOR 11 TAHUN 2020 TENTANG PERUBAHAN ANGGARAN PENDAPATAN DAN BELANJA DAERAH TAHUN ANGGARAN 2020,,19 Oktober 2020,,Berlaku,,,,,
https://peraturan.go.id/id/permenpanrb-no-91-tahun-2020,PERATURAN BADAN/LEMBAGA,KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,91,2020,STANDAR KOMPETENSI JABATAN FUNGSIONAL PENGAWAS KETENAGAKERJAAN,Jakarta,23 Desember 2020,,Berlaku,2020,1592,,23 Desember 2020,
https://peraturan.go.id/id/peraturan-ojk-no-18-pojk-04-2019-tahun-2019,PERATURAN BADAN/LEMBAGA,OTORITAS JASA KEUANGAN,18/POJK.04/2019,2019,PERUSAHAAN EFEK DAERAH,Jakarta,05 Agustus 2019,,Berlaku,2019,144,6372,09 Agustus 2019,
https://peraturan.go.id/id/permen-kkp-no-18-tahun-2021,PERATURAN MENTERI,KEMENTERIAN KELAUTAN DAN PERIKANAN,18,2021,PENEMPATAN ALAT PENANGKAPAN IKAN DAN ALAT BANTU PENANGKAPAN IKAN DI WILAYAH PENGELOLAAN PERIKANAN NEGARA REPUBLIK INDONESIA DAN LAUT LEPAS SERTA PENATAAN ANDON PENANGKAPAN IKAN,Jakarta,28 Mei 2021,,Berlaku,2021,628,,04 Juni 2021,
https://peraturan.go.id/id/permendagri-no-5-tahun-2021,PERATURAN MENTERI,KEMENTERIAN DALAM NEGERI,5,2021,PERUBAHAN ATAS PERATURAN MENTERI DALAM NEGERI NOMOR 106 TAHUN 2016 TENTANG ORGANISASI DAN TATA KERJA UNIT PELAKSANA TEKNIS BALAI PEMERINTAHAN DESA KEMENTERIAN DALAM NEGERI ,Jakarta,18 Januari 2021,,Berlaku,2021,52,,26 Januari 2021,
https://peraturan.go.id/id/perpres-no-69-tahun-2019,PERATURAN PRESIDEN,PEMERINTAH PUSAT,69,2019,KEMENTERIAN PARIWISATA DAN EKONOMI KREATIF,Jakarta,24 Oktober 2019,JOKO WIDODO,Berlaku,2019,204,,24 Oktober 2019,
https://peraturan.go.id/id/permen-atrbpn-no-7-tahun-2022,PERATURAN MENTERI,KEMENTERIAN AGRARIA DAN TATA RUANG/BADAN PERTANAHAN NASIONAL,7,2022,UJI KOMPETENSI JABATAN FUNGSIONAL ASISTEN PENATA KADASTRAL,Jakarta,04 April 2022,,Berlaku,2022,395,,13 April 2022,
https://peraturan.go.id/id/permenkeu-no-178-pmk-05-2022-tahun-2022,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,178/PMK.05/2022,2022,TATA CARA PENERBITAN DAN PENGESAHAN SURAT KETERANGAN PENGHENTIAN PEMBAYARAN SECARA ELEKTRONIK,Jakarta,02 Desember 2022,,Berlaku,2022,1213,,05 Desember 2022,
https://peraturan.go.id/id/pp-no-8-tahun-2023,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,8,2023,PEMBUBARAN PERUSAHAAN PERSEROAN (PERSERO) PT MERPATI NUSANTARA AIRLINES ,Jakarta,20 Februari 2023,JOKO WIDODO,Berlaku,2023,27,,20 Februari 2023,Pratikno
https://peraturan.go.id/id/perda-kabupaten-bone-no-22-tahun-2009,PERATURAN DAERAH,KABUPATEN BONE,22,2009,Perubahan Kedua atas Perda Nomor 03 Tahun 1999 Tentang Retribusi Terminal,,07 Agustus 2009,,Berlaku,,22,,10 Agustus 2009,
https://peraturan.go.id/id/peraturan-bapeten-no-7-tahun-2022,PERATURAN BADAN/LEMBAGA,BADAN PENGAWAS TENAGA NUKLIR,7,2022,PENYELENGGARAAN KEARSIPAN  ,Jakarta,15 November 2022,,Berlaku,2022,1180,,23 November 2022,
https://peraturan.go.id/id/permenlu-no-2-tahun-2023,PERATURAN MENTERI,KEMENTERIAN LUAR NEGERI,2,2023,PELATIHAN PRANATA INFORMASI DIPLOMATIK,Jakarta,18 Januari 2023,,Berlaku,2023,149,,15 Februari 2023,
https://peraturan.go.id/id/perda-kabupaten-banyuwangi-no-9 -tahun-2011,PERATURAN DAERAH,KABUPATEN BANYUWANGI,9 ,2011,DUKUNGAN PEMERINTAH KABUPATEN BANYUWANGI TERHADAP PENDIRIAN DAN PENYELENGGARAAN POLITEKNIK BANYUWANGI,,15 Agustus 2011,,Berlaku,,5,,19 Agustus 2011,
https://peraturan.go.id/id/permenkeu-no-99-pmk-010-2020-tahun-2020,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,99/PMK.010/2020,2020,KRITERIA DAN/ATAU RINCIAN BARANG KEBUTUHAN POKOK YANG TIDAK DIKENAI PAJAK PERTAMBAHAN NILAI,Jakarta,04 Agustus 2020,,Berlaku,2020,864,,05 Agustus 2020,
https://peraturan.go.id/id/peraturan-bmkg-no-7-tahun-2020,PERATURAN BADAN/LEMBAGA,"BADAN METEOROLOGI,KLIMATOLOGI,DAN GEOFISIKA",7,2020,"ORGANISASI DAN TATA KERJA SEKOLAH TINGGI METEOROLOGI, KLIMATOLOGI, DAN GEOFISIKA",Jakarta,17 November 2020,,Berlaku,2020,1372,,23 November 2020,
https://peraturan.go.id/id/permenag-no-59-tahun-2022,PERATURAN MENTERI,KEMENTERIAN AGAMA,59,2022,PERUBAHAN ATAS PERATURAN MENTERI AGAMA NOMOR 10 TAHUN 2017 TENTANG ORGANISASI DAN TATA KERJA SEKOLAH TINGGI AGAMA ISLAM NEGERI SULTAN ABDURRAHMAN KEPULAUAN RIAU,Jakarta,14 September 2022,,Berlaku,2022,930,,15 September 2022,
https://peraturan.go.id/id/perda-kabupaten-subang-no-2-tahun-2021,PERATURAN DAERAH,KABUPATEN SUBANG,2,2021,PENCABUTAN ATAS PERATURAN DAERAH KABUPATEN SUBANG NOMOR 13 TAHUN 2012 TENTANG TARIF PELAYANAN KESEHATAN KELAS 3 (TIGA) RUMAH SAKIT UMUM DAERAH KELAS B KABUPATEN SUBANG,,19 Oktober 2020,,Berlaku,,4,4,23 Oktober 2020,
https://peraturan.go.id/id/pp-no-36-tahun-2021,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,36,2021,PENGUPAHAN,Jakarta,02 Februari 2021,,Berlaku,2021,46,6648,02 Februari 2021,
https://peraturan.go.id/id/permen-atrbpn-no-9-tahun-2020,PERATURAN MENTERI,KEMENTERIAN AGRARIA DAN TATA RUANG/BADAN PERTANAHAN NASIONAL,9,2020,PENCABUTAN PRODUK HUKUM DI LINGKUNGAN KEMENTERIAN AGRARIA DAN TATA RUANG/BADAN PERTANAHAN NASIONAL,Jakarta,24 Juni 2020,,Berlaku,2020,777,,15 Juli 2020,
https://peraturan.go.id/id/permen-esdm-no-6-tahun-2022,PERATURAN MENTERI,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,6,2022,"ORGANISASI DAN TATA KERJA BALAI BESAR SURVEI DAN PENGUJIAN KETENAGALISTRIKAN, ENERGI BARU, TERBARUKAN, DAN KONSERVASI ENERGI",Jakarta,27 Januari 2022,,Berlaku,2022,124,,28 Januari 2022,
https://peraturan.go.id/id/permenkeu-no-41-pmk-010-2022-tahun-2022,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,41/PMK.010/2022,2022,PERUBAHAN KEDUA ATAS PERATURAN MENTERI KEUANGAN NOMOR 34/PMK.010/2017 TENTANG PEMUNGUTAN PAJAK PENGHASILAN PASAL 22 SEHUBUNGAN DENGAN PEMBAYARAN ATAS PENYERAHAN BARANG DAN KEGIATAN DI BIDANG IMPOR ATAU KEGIATAN USAHA DI BIDANG LAIN ,Jakarta,30 Maret 2022,,Berlaku,2022,341,,30 Maret 2022,
https://peraturan.go.id/id/permenpora-no-4-tahun-2021,PERATURAN MENTERI,KEMENTERIAN PEMUDA DAN OLAHRAGA REPUBLIK INDONESIA,4,2021,PEDOMAN PEMBINAAN DAN PENGEMBANGAN OLAHRAGA REKREASI,Jakarta,24 September 2021,,Berlaku,2021,1096,,27 September 2021,
https://peraturan.go.id/id/perda-kabupaten-sleman-no-18-tahun-2012,PERATURAN DAERAH,KABUPATEN SLEMAN,18,2012,PENGELOLAAN PASAR KABUPATEN,,17 Desember 2012,,Berlaku,,1,,17 Desember 2012,
https://peraturan.go.id/id/permenkeu-no-227-pmk-01-2020-tahun-2020,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,227/PMK.01/2020,2020,AKTUARIS,Jakarta,30 Desember 2020,,Berlaku,2020,1365,,30 Desember 2020,
https://peraturan.go.id/id/perda-kabupaten-musi-rawas-no-6-tahun-2013,PERATURAN DAERAH,KABUPATEN MUSI RAWAS,6,2013,SUSUNAN ORGANISASI DAN TATA KERJA SATUAN POLISI PAMONG PRAJA KABUPATEN MUSI RAWAS,,04 Desember 2013,,Berlaku,,6,,04 Desember 2013,
https://peraturan.go.id/id/permen-pupr-no-10-tahun-2021,PERATURAN MENTERI,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,10,2021,PEDOMAN SISTEM MANAJEMEN KESELAMATAN KONSTRUKSI,Jakarta,31 Maret 2021,,Berlaku,2021,286,,01 April 2021,
https://peraturan.go.id/id/perda-kabupaten-magetan-no-3-tahun-2013,PERATURAN DAERAH,KABUPATEN MAGETAN,3,2013,"Peraturan Daerah (PERDA) tentang Perubahan atas Peraturan Daerah Kabupaten Magetan Nomor 6 Tahun 2012 tentang Perlindungan, Pembinaan, Dan Penataan Pasar",,26 Februari 2013,,Berlaku,,3,,15 Juli 2013,
https://peraturan.go.id/id/perda-kabupaten-purworejo-no-5-tahun-2012,PERATURAN DAERAH,KABUPATEN PURWOREJO,5,2012,PENGELOLAAN SAMPAH,,12 Mei 2012,,Berlaku,,5,,12 Mei 2012,
https://peraturan.go.id/id/peraturan-kki-no-65-tahun-2019,PERATURAN BADAN/LEMBAGA,KONSIL KEDOKTERAN INDONESIA,65,2019,STANDAR PENDIDIKAN PROFESI DOKTER SPESIALIS KEDOKTERAN KELUARGA LAYANAN PRIMER,Jakarta,16 Oktober 2019,,Berlaku,2019,1208,,17 Oktober 2019,
https://peraturan.go.id/id/permendikbud-no-3-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,3,2020,STANDAR NASIONAL PENDIDIKAN TINGGI ,Jakarta,24 Januari 2020,,Berlaku,2020,47,,28 Januari 2020,
https://peraturan.go.id/id/perda-provinsi-sulawesi-selatan-no-4-tahun-2019,PERATURAN DAERAH,PROVINSI SULAWESI SELATAN,4,2019,Pengelolaan Dan Pemanfaatan Air Tanah,,01 Agustus 2019,,Berlaku,,4,304,01 Agustus 2019,
https://peraturan.go.id/id/perda-kabupaten-blitar-no-10-tahun-2019,PERATURAN DAERAH,KABUPATEN BLITAR,10,2019,Perubahan Atas Peraturan Daerah Nomor 6 Tahun 2016 Tentang Pemerintahan Desa,,04 Oktober 2019,,Berlaku,,10,,04 Oktober 2019,
https://peraturan.go.id/id/permendagri-no-18-tahun-2022,PERATURAN MENTERI,KEMENTERIAN DALAM NEGERI,18,2022,BATAS DAERAH KABUPATEN PADANG LAWAS UTARA DENGAN KABUPATEN LABUHANBATU UTARA PROVINSI SUMATERA UTARA,Jakarta,06 Januari 2022,,Berlaku,2022,58,,18 Januari 2022,
https://peraturan.go.id/id/peraturan-polri-no-3-tahun-2019,PERATURAN BADAN/LEMBAGA,KEPOLISIAN NEGARA REPUBLIK INDONESIA,3,2019,PERATURAN KEPALA KEPOLISIAN NEGARA REPUBLIK INDONESIA NOMOR 13 TAHUN 2017 TENTANG PEMBERIAN BANTUAN PENGAMANAN PADA OBJEK VITAL NASIONAL DAN OBJEK TERTENTU,Jakarta,10 April 2019,,Berlaku,2019,430,,15 April 2019,
https://peraturan.go.id/id/permendagri-no-73-tahun-2022,PERATURAN MENTERI,KEMENTERIAN DALAM NEGERI,73,2022,PENCATATAN NAMA PADA DOKUMEN KEPENDUDUKAN,Jakarta,11 April 2022,,Berlaku,2022,429,,21 April 2022,
https://peraturan.go.id/id/permenko-pmk-no-6-tahun-2022,PERATURAN MENTERI,KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN,6,2022,STRATEGI NASIONAL PENDIDIKAN VOKASI DAN PELATIHAN VOKASI,Jakarta,12 September 2022,,Berlaku,2022,928,,14 September 2022,
https://peraturan.go.id/id/permendikbud-no-6-tahun-2019,PERATURAN MENTERI,KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,6,2019,PEDOMAN ORGANISASI DAN TATA KERJA SATUAN PENDIDIKAN DASAR DAN MENENGAH,Jakarta,06 Februari 2019,,Berlaku,2019,206,,26 Februari 2019,
https://peraturan.go.id/id/perda-provinsi-sulawesi-selatan-no-6-tahun-2016,PERATURAN DAERAH,PROVINSI SULAWESI SELATAN,6,2016,"Transparansi, Partisipasi Dan Akuntabilitas Dalam Penyelenggaraan Pemerintah Daerah",,05 Oktober 2016,,Berlaku,,6,290,05 Oktober 2016,
https://peraturan.go.id/id/perpres-no-1-tahun-2019,PERATURAN PRESIDEN,PEMERINTAH PUSAT,1,2019,BADAN NASIONAL PENANGGULANGAN BENCANA,Jakarta,08 Januari 2019,,Berlaku,2019,1,,08 Januari 2019,
https://peraturan.go.id/id/permendagri-no-41-tahun-2020,PERATURAN MENTERI,KEMENTERIAN DALAM NEGERI,41,2020,"PERUBAHAN ATAS PERATURAN MENTERI DALAM NEGERI NOMOR 54 TAHUN 2019 TENTANG PENDANAAN KEGIATAN PEMILIHAN GUBERNUR, BUPATI, DAN WALI KOTA YANG BERSUMBER DARI ANGGARAN PENDAPATAN DAN BELANJA DAERAH",Jakarta,15 Juni 2020,,Berlaku,2020,616,,15 Juni 2020,
https://peraturan.go.id/id/peraturan-bkn-no-32-tahun-2019,PERATURAN BADAN/LEMBAGA,BADAN KEPEGAWAIAN NEGARA,32,2019,PETUNJUK PELAKSANAAN PEMBINAAN JABATAN FUNGSIONAL PEMERIKSA KEIMIGRASIAN,Jakarta,07 Oktober 2019,,Berlaku,2019,1316,,24 Oktober 2019,
https://peraturan.go.id/id/perda-kabupaten-sleman-no-12-tahun-2012,PERATURAN DAERAH,KABUPATEN SLEMAN,12,2012,RENCANA TATA RUANG WILAYAH KABUPATEN SLEMAN TAHUN 2011-2031	 ,,10 Agustus 2012,,Berlaku,,1,,10 Agustus 2012,
https://peraturan.go.id/id/permenkeu-no-162-pmk-010-2019-tahun-2019,PERATURAN MENTERI,KEMENTERIAN KEUANGAN,162/PMK.010/2019,2019,PENGENAAN BEA MASUK TINDAKAN PENGAMANAN SEMENTARA TERHADAP  IMPOR PRODUK KAIN  ,Jakarta,05 November 2019,,Berlaku,2019,1423,,06 November 2019,
https://peraturan.go.id/id/permendag-no-83-tahun-2020,PERATURAN MENTERI,KEMENTERIAN PERDAGANGAN,83,2020,PERUBAHAN KETIGA ATAS PERATURAN MENTERI PERDAGANGAN NOMOR 84 TAHUN 2019 TENTANG KETENTUAN IMPOR LIMBAH NON BAHAN BERBAHAYA DAN BERACUN SEBAGAI BAHAN BAKU INDUSTRI,Jakarta,14 Oktober 2020,,Berlaku,2020,1197,,15 Oktober 2020,
https://peraturan.go.id/id/peraturan-bpjs-ketenagakerjaan-no-3-tahun-2021,PERATURAN BADAN/LEMBAGA,BADAN PENYELENGGARA JAMINAN SOSIAL KETENAGAKERJAAN,3,2021,MEKANISME PENETAPAN DAN DISTRIBUSI HASIL PENGEMBANGAN DANA JAMINAN SOSIAL HARI TUA,Jakarta,28 Desember 2020,,Berlaku,2021,4,,07 Januari 2021,
